OBJECTID *,Shape *,Join_Count,TARGET_FID,JOIN_FID,NAME,ACRE,PARK_MGNT_REGION,MANAGER,OWNER,JEFFCO_OS_LAND_STATUS,MAP_LABEL,Public_Access,ADDRESS,Shape__Area,Shape__Length,TRAIL_NAME,PARK_NAME,MILEAGE,TRAIL_DIFFICULTY_RATING,MILEAGE_ROUNDED,USER_TYPE,iff_reclass,Shape_Length,Shape_Area
126,Polygon ZM,1,50,456,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 104,Crown Hill Park,0.185048,Least Difficult,0.2,Multi-Use,Least Difficult,977.054828,9968401.83
127,Polygon ZM,1,50,457,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 106,Crown Hill Park,0.359592,Least Difficult,0.4,Multi-Use,Least Difficult,1898.646977,9968401.83
128,Polygon ZM,1,50,458,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 109,Crown Hill Park,0.371546,Least Difficult,0.4,Multi-Use,Least Difficult,1961.765038,9968401.83
129,Polygon ZM,1,50,459,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 111,Crown Hill Park,0.210028,Least Difficult,0.2,Multi-Use,Least Difficult,1108.946993,9968401.83
130,Polygon ZM,1,50,460,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 93,Crown Hill Park,0.374659,Least Difficult,0.4,Multi-Use,Least Difficult,1978.197253,9968401.83
131,Polygon ZM,1,50,461,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.015733,Least Difficult,0.02,Hiker Only,Least Difficult,83.072047,9968401.83
132,Polygon ZM,1,50,462,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.008695,Least Difficult,0.01,Hiker Only,Least Difficult,45.910861,9968401.83
133,Polygon ZM,1,50,463,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.011296,Least Difficult,0.01,Hiker Only,Least Difficult,59.644473,9968401.83
134,Polygon ZM,1,50,464,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 128,Crown Hill Park,0.017165,Least Difficult,0.02,Multi-Use,Least Difficult,90.632039,9968401.83
135,Polygon ZM,1,50,465,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 129,Crown Hill Park,0.031046,Least Difficult,0.03,Multi-Use,Least Difficult,163.924681,9968401.83
136,Polygon ZM,1,50,466,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 130,Crown Hill Park,0.090233,Least Difficult,0.1,Multi-Use,Least Difficult,476.429976,9968401.83
137,Polygon ZM,1,50,467,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.019617,Least Difficult,0.02,Hiker Only,Least Difficult,103.576053,9968401.83
138,Polygon ZM,1,50,468,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 418,Crown Hill Park,0.006238,Least Difficult,0.01,Multi-Use,Least Difficult,32.934725,9968401.83
139,Polygon ZM,1,50,469,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 419,Crown Hill Park,0.021713,Least Difficult,0.02,Multi-Use,Least Difficult,114.644129,9968401.83
140,Polygon ZM,1,50,470,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 711,Crown Hill Park,0.226034,Least Difficult,0.2,Multi-Use,Least Difficult,1193.459146,9968401.83
141,Polygon ZM,1,50,471,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 712,Crown Hill Park,0.006961,Least Difficult,0.01,Multi-Use,Least Difficult,36.756483,9968401.83
142,Polygon ZM,1,50,472,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 713,Crown Hill Park,0.02175,Least Difficult,0.02,Multi-Use,Least Difficult,114.838355,9968401.83
143,Polygon ZM,1,50,473,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 714,Crown Hill Park,0.135888,Least Difficult,0.1,Multi-Use,Least Difficult,717.489056,9968401.83
144,Polygon ZM,1,50,474,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 715,Crown Hill Park,0.025784,Least Difficult,0.03,Multi-Use,Least Difficult,136.140011,9968401.83
145,Polygon ZM,1,50,475,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 716,Crown Hill Park,0.007689,Least Difficult,0.01,Multi-Use,Least Difficult,40.599766,9968401.83
146,Polygon ZM,1,50,476,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 114,Crown Hill Park,0.255151,Least Difficult,0.3,Multi-Use,Least Difficult,1347.195665,9968401.83
147,Polygon ZM,1,50,477,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 115,Crown Hill Park,0.345255,Least Difficult,0.3,Multi-Use,Least Difficult,1822.943739,9968401.83
148,Polygon ZM,1,50,478,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 116,Crown Hill Park,0.483375,Least Difficult,0.5,Multi-Use,Least Difficult,2552.220048,9968401.83
149,Polygon ZM,1,50,479,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 126,Crown Hill Park,0.157396,Least Difficult,0.2,Multi-Use,Least Difficult,831.05342,9968401.83
150,Polygon ZM,1,50,480,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 127,Crown Hill Park,0.180404,Least Difficult,0.2,Multi-Use,Least Difficult,952.530569,9968401.83
151,Polygon ZM,1,50,481,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 717,Crown Hill Park,0.140936,Least Difficult,0.1,Multi-Use,Least Difficult,744.143822,9968401.83
152,Polygon ZM,1,50,482,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 718,Crown Hill Park,0.013974,Least Difficult,0.01,Multi-Use,Least Difficult,73.784711,9968401.83
153,Polygon ZM,1,50,483,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 824,Crown Hill Park,0.011001,Least Difficult,0.01,Multi-Use,Least Difficult,58.082818,9968401.83
154,Polygon ZM,1,50,484,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 826,Crown Hill Park,0.026884,Least Difficult,0.03,Multi-Use,Least Difficult,141.945736,9968401.83
155,Polygon ZM,1,50,485,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 827,Crown Hill Park,0.021658,Least Difficult,0.02,Multi-Use,Least Difficult,114.354905,9968401.83
156,Polygon ZM,1,50,486,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Nature Trail,Crown Hill Park,0.008543,Least Difficult,0.01,Hiker Only,Least Difficult,45.105465,9968401.83
157,Polygon ZM,1,50,487,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759, ,Crown Hill Park ,0.021901,Least Difficult,0.02,Multi-Use,Least Difficult,115.63741,9968401.83
158,Polygon ZM,1,50,488,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759, ,Crown Hill Park,0.035548,Least Difficult,0.04,Multi-Use,Least Difficult,187.694587,9968401.83
159,Polygon ZM,1,50,489,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759, ,Crown Hill Park,0.043413,Least Difficult,0.04,Multi-Use,Least Difficult,229.221402,9968401.83
160,Polygon ZM,1,50,490,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 117,Crown Hill Park,0.136143,Least Difficult,0.1,Multi-Use,Least Difficult,718.832419,9968401.83
161,Polygon ZM,1,50,495,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 720,Crown Hill Park,0.051881,Least Difficult,0.1,Multi-Use,Least Difficult,273.93197,9968401.83
162,Polygon ZM,1,50,497,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 96,Crown Hill Park,0.187796,Least Difficult,0.2,Multi-Use,Least Difficult,991.564578,9968401.83
163,Polygon ZM,1,50,498,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 96,Crown Hill Park,0.585023,Least Difficult,0.6,Multi-Use,Least Difficult,3088.919927,9968401.83
164,Polygon ZM,1,50,499,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Trail No. 825,Crown Hill Park,0.006048,Least Difficult,0.01,Multi-Use,Least Difficult,31.93418,9968401.83
165,Polygon ZM,1,50,500,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,Outer Loop Trail,Crown Hill Park,2.510562,Least Difficult,2.5,Multi-Use,Least Difficult,13255.76926,9968401.83
166,Polygon ZM,1,50,503,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759, ,Crown Hill Park,0.005075,Least Difficult,0.01,Multi-Use,Least Difficult,26.797847,9968401.83
167,Polygon ZM,1,50,504,Crown Hill Park,228.843933,Plains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,9968401.83,16693.25759,  ,Crown Hill Park,0.008523,Least Difficult,0.01,Multi-Use,Least Difficult,45.002801,9968401.83
56,Polygon ZM,1,19,15,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Homesteader Trail,Deer Creek Canyon Park,1.027538,Least Difficult,1,Hiker Only,Least Difficult,5425.398878,71150575.96
57,Polygon ZM,1,19,23,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,<Null>,Deer Creek Canyon Park,0.007201,Least Difficult,0.01,Multi-Use,Least Difficult,38.018837,71150575.96
58,Polygon ZM,1,19,39,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Black Bear Trail,Deer Creek Canyon Park,2.245775,More Difficult,2.2,Hiker Only,More Difficult,11857.69453,71150575.96
59,Polygon ZM,1,19,50,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Golden Eagle Trail,Deer Creek Canyon Park,0.508117,More Difficult,0.5,Hiker Only,More Difficult,2682.859105,71150575.96
60,Polygon ZM,1,19,88,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241, ,Deer Creek Canyon Park,0.017334,Least Difficult,0.02,Multi-Use,Least Difficult,91.525529,71150575.96
61,Polygon ZM,1,19,92,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Plymouth Mtn Trail,Deer Creek Canyon Park,1.003076,More Difficult,1,Multi-Use,More Difficult,5296.243677,71150575.96
62,Polygon ZM,1,19,94,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Red Mesa Loop,Deer Creek Canyon Park,2.299434,More Difficult,2.3,Multi-Use,More Difficult,12141.0134,71150575.96
63,Polygon ZM,1,19,146,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241, ,Deer Creek Canyon Park,0.027649,Least Difficult,0.03,Multi-Use,Least Difficult,145.985536,71150575.96
64,Polygon ZM,1,19,150,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241, ,Deer Creek Canyon Park,0.004332,Least Difficult,0,Multi-Use,Least Difficult,22.875492,71150575.96
65,Polygon ZM,1,19,172,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Meadowlark Trail,Deer Creek Canyon Park,1.543287,More Difficult,1.5,Hiker Only,More Difficult,8148.553572,71150575.96
66,Polygon ZM,1,19,204,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Scenic View Trail,Deer Creek Canyon Park,0.412165,More Difficult,0.4,Multi-Use,More Difficult,2176.228936,71150575.96
67,Polygon ZM,1,19,205,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Plymouth Creek Trail,Deer Creek Canyon Park,1.111877,Most Difficult,1.1,Multi-Use,Most Difficult,5870.712043,71150575.96
68,Polygon ZM,1,19,222,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Plymouth Creek Trail,Deer Creek Canyon Park,0.253292,More Difficult,0.3,Multi-Use,More Difficult,1337.381437,71150575.96
69,Polygon ZM,1,19,226,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Rattlesnake Gulch Trail,Deer Creek Canyon Park,0.485042,More Difficult,0.5,Multi-Use,More Difficult,2561.022405,71150575.96
70,Polygon ZM,1,19,227,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Plymouth Creek Trail,Deer Creek Canyon Park,0.48969,More Difficult,0.5,Multi-Use,More Difficult,2585.564058,71150575.96
71,Polygon ZM,1,19,228,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Rattlesnake Gulch Trail,Deer Creek Canyon Park,0.133665,N/A,0.1,Multi-Use,N/A,705.748702,71150575.96
72,Polygon ZM,1,19,232,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Plymouth Mtn Trail,Deer Creek Canyon Park,0.400217,More Difficult,0.4,Multi-Use,More Difficult,2113.146073,71150575.96
73,Polygon ZM,1,19,239,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Plymouth Mtn Trail,Deer Creek Canyon Park,0.775243,More Difficult,0.8,Multi-Use,More Difficult,4093.284784,71150575.96
74,Polygon ZM,1,19,240,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Plymouth Creek Trail,Deer Creek Canyon Park,0.502279,Most Difficult,0.5,Multi-Use,Most Difficult,2652.034582,71150575.96
75,Polygon ZM,1,19,317,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Red Mesa Loop,Deer Creek Canyon Park,0.125307,Least Difficult,0.1,Multi-Use,Least Difficult,661.618589,71150575.96
76,Polygon ZM,1,19,321,Deer Creek Canyon Park,1633.399003,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71150575.96,57228.82241,Rattlesnake Gulch Trail,Deer Creek Canyon Park,0.049355,Least Difficult,0.05,Multi-Use,Least Difficult,260.592922,71150575.96
352,Polygon ZM,1,76,39,Deer Creek Canyon Park,9.773427,Valleys,Jeffco Open Space,Private Entity,Trail Easement to Jeffco Open Space,JCOS Trail (no label),Public Access,<Null>,425728.7832,8665.25984,Black Bear Trail,Deer Creek Canyon Park,2.245775,More Difficult,2.2,Hiker Only,More Difficult,11857.69453,425728.78
335,Polygon ZM,1,62,54,Flying J Ranch Park,421.971828,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,18380982.14,32491.47194,Junction House Trail,Flying J Ranch Park,0.575781,Least Difficult,0.6,Multi-Use,Least Difficult,3040.12583,18380982.12
336,Polygon ZM,1,62,67,Flying J Ranch Park,421.971828,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,18380982.14,32491.47194,North Access Trail,Flying J Ranch Park,0.237182,Least Difficult,0.2,Multi-Use,Least Difficult,1252.321403,18380982.12
337,Polygon ZM,1,62,98,Flying J Ranch Park,421.971828,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,18380982.14,32491.47194,Shadow Pine Loop,Flying J Ranch Park,1.969605,Least Difficult,2,Multi-Use,Least Difficult,10399.51696,18380982.12
338,Polygon ZM,1,62,320,Flying J Ranch Park,421.971828,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,18380982.14,32491.47194,Shadow Pine Loop,Flying J Ranch Park,0.864175,Least Difficult,0.9,Multi-Use,Least Difficult,4562.846509,18380982.12
339,Polygon ZM,1,62,506,Flying J Ranch Park,421.971828,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,18380982.14,32491.47194,73 Access Trail,Flying J Ranch Park,0.293748,N/A,0.3,Multi-Use,N/A,1550.988475,18380982.12
340,Polygon ZM,1,63,39,Hildebrand Ranch Park,1646.208283,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71708545.97,75979.96755,Black Bear Trail,Deer Creek Canyon Park,2.245775,More Difficult,2.2,Hiker Only,More Difficult,11857.69453,71708545.97
341,Polygon ZM,1,63,293,Hildebrand Ranch Park,1646.208283,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71708545.97,75979.96755,Two-Brands Trail,Hildebrand Ranch Park,3.123172,Least Difficult,3.1,Multi-Use,Least Difficult,16490.34912,71708545.97
342,Polygon ZM,1,63,303,Hildebrand Ranch Park,1646.208283,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71708545.97,75979.96755,Two-Brands Trail,Hildebrand Ranch Park,0.171093,Least Difficult,0.2,Multi-Use,Least Difficult,903.369372,71708545.97
343,Polygon ZM,1,63,305,Hildebrand Ranch Park,1646.208283,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71708545.97,75979.96755,Two-Brands Trail,Hildebrand Ranch Park,0.57313,Least Difficult,0.6,Multi-Use,Least Difficult,3026.127147,71708545.97
344,Polygon ZM,1,63,493,Hildebrand Ranch Park,1646.208283,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71708545.97,75979.96755, ,Hildebrand Ranch ,0.047157,Least Difficult,0.05,Multi-Use,Least Difficult,248.989885,71708545.97
345,Polygon ZM,1,63,494,Hildebrand Ranch Park,1646.208283,Valleys,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,71708545.97,75979.96755,Two Brands,Hildebrand Ranch,0.045387,Least Difficult,0.05,Multi-Use,Least Difficult,239.643602,71708545.97
346,Polygon ZM,1,69,39,Hildebrand Ranch Park,20.103195,Valleys,Jeffco Open Space,Private Entity,Trail Easement to Jeffco Open Space,JCOS Trail (no label),Public Access,<Null>,875691.6792,7562.413703,Black Bear Trail,Deer Creek Canyon Park,2.245775,More Difficult,2.2,Hiker Only,More Difficult,11857.69453,875691.6788
1,Polygon ZM,1,4,52,Hiwan Homestead Museum,4.36023,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,189973.1152,1752.577956,Hiwan Interpretive Trail,Hiwan Homestead Museum,0.119313,Least Difficult,0.1,Hiker Only,Least Difficult,629.970558,189973.1091
2,Polygon ZM,1,4,77,Hiwan Homestead Museum,4.36023,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,189973.1152,1752.577956,Hiwan Homestead,Hiwan Homestead Museum,0.168476,Least Difficult,0.2,Hiker Only,Least Difficult,889.55469,189973.1091
92,Polygon ZM,1,30,73,Jeffco Open Space,1.179113,Mesas,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,General JCOS non-Park,No Public Access,<Null>,51361.96191,1092.901861,Clear Creek Trail,Non-Jeffco Open Space,3.388326,Least Difficult,3.4,Multi-Use,Least Difficult,17890.36222,51361.96236
93,Polygon ZM,1,31,73,Jeffco Open Space,1.483272,Mesas,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,General JCOS non-Park,No Public Access,<Null>,64611.06152,1715.58657,Clear Creek Trail,Non-Jeffco Open Space,3.388326,Least Difficult,3.4,Multi-Use,Least Difficult,17890.36222,64611.05983
94,Polygon ZM,1,35,73,Jeffco Open Space,0.217782,Mesas,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,General JCOS non-Park,No Public Access,<Null>,9486.561035,582.415733,Clear Creek Trail,Non-Jeffco Open Space,3.388326,Least Difficult,3.4,Multi-Use,Least Difficult,17890.36222,9486.561084
384,Polygon ZM,1,105,517,Jeffco Open Space,4.815749,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,General JCOS non-Park,Public Access,<Null>,209773.1758,4856.693839,Pioneer Trail,Non-Jeffco Open Space,2.800168,Least Difficult,2.8,Multi-Use,Least Difficult,14784.88598,209773.1759
382,Polygon ZM,1,81,18,Jeffco Open Space Lease,73.037111,Peaks,Jeffco Open Space/Denver Water Board,Denver Water Board,Licensed to Jeffco Open Space,Leased/Licensed to JCOS Park (no label),Public Access,<Null>,3181383.897,62516.03109,North Fork Trail,Reynolds Park,8.411799,More Difficult,8.4,Multi-Use,More Difficult,44414.29636,3181383.825
354,Polygon ZM,1,80,32,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Castor Cutoff Trail,Lair o the Bear Park,0.246425,Least Difficult,0.2,Multi-Use,Least Difficult,1301.126577,17093831.9
355,Polygon ZM,1,80,63,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bruin Bluff Trail,Lair o the Bear Park,0.980598,Least Difficult and More Difficult,1,Multi-Use,More Difficult,5177.559925,17093831.9
